Price,close,high,low,open,volume,log_returns,volatility_10,vol_adj_returns,EMA_50,EMA_200,RSI_14,MACD,MACD_Signal,ATR_14,SAR,SLOPE_14,ADX_14,OBV
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,,,,
2024-01-01 09:00:00+00:00,42631.41796875,42686.1875,42547.6875,42553.76953125,0,0.0019959168352129955,0.0,0.0,42575.699572702484,42609.34508097973,0.0,-35.41184097786754,-38.69962545420667,0.0,42214.9765625,0.0,0.0,-45391872.0
2024-01-01 10:00:00+00:00,42696.95703125,42743.38671875,42645.5703125,42648.546875,0,0.0015361613387858304,0.003234001485319079,0.4750032879574472,42580.45476715533,42610.216841678935,0.0,-17.932225978809583,-34.546145559127254,0.0,42224.40078125,0.0,0.0,-45391872.0
2024-01-01 11:00:00+00:00,42687.30859375,42759.21875,42606.07421875,42698.19921875,252281856,-0.0002260003636605086,0.0030713216763092696,-0.0735840747010543,42584.6451132963,42610.9839237891,0.0,-4.80269099688303,-28.59745464667841,0.0,42245.160218749996,0.0,0.0,-297673728.0
2024-01-01 12:00:00+00:00,42664.109375,42761.0546875,42631.16015625,42687.9140625,0,-0.0005436164945686599,0.003051739387106756,-0.17813332844389546,42587.761358853306,42611.512535243935,0.0,3.6880633023101836,-22.140351056880693,0.0,42276.003730624994,0.0,0.0,-297673728.0
2024-01-01 13:00:00+00:00,42740.578125,42740.578125,42643.95703125,42670.28515625,0,0.0017907394236332831,0.0021439037531898113,0.8352704364498305,42593.754173212,42612.79676996788,0.0,16.398405692816596,-14.432599706941236,0.0,42314.80780717499,0.0,0.0,-297673728.0
2024-01-01 14:00:00+00:00,42622.375,42733.0390625,42594.3046875,42733.0390625,12092416,-0.0027694262258161143,0.0024326294754658598,-1.1384496709207046,42594.87655857624,42612.89207573934,0.0,16.740465620510804,-8.197986641450829,0.0,42350.50755760099,0.0,0.0,-309766144.0
2024-01-01 15:00:00+00:00,42780.91796875,42831.00390625,42606.21484375,42630.3203125,26588160,0.0037128111894648135,0.0020662244222739348,1.7969060618201222,42602.17230015168,42614.563975172285,55.69309926508876,29.464989103791595,-0.6653914924023443,154.50111607142858,42383.35132799291,11.287109375,0.0,-283177984.0
2024-01-01 16:00:00+00:00,42727.890625,42854.27734375,42686.40625,42787.1796875,47306752,-0.0012402780817482198,0.0019048110140620958,-0.6511292052555232,42607.10243053789,42615.69160352878,55.424308971328045,34.86846026188141,6.441378858454407,158.16768973214286,42428.11658581862,10.806361607142858,0.0,-330484736.0
2024-01-01 17:00:00+00:00,42819.28515625,42836.46875,42718.09375,42723.43359375,0,0.002136705629081009,0.001947850070927266,1.0969559007505332,42615.42332174229,42617.71741002352,70.26529225336458,45.99531952804682,14.35216699237289,144.46233258928572,42479.25587677039,35.611049107142854,0.0,-330484736.0
2024-01-01 18:00:00+00:00,43120.453125,43192.125,42822.37109375,42822.37109375,691495936,0.007008846143858229,0.0027612044146028266,2.538329327155732,42635.22841206612,42622.719755446175,75.0302674737993,78.21357635164895,27.124448864228103,159.72377232142858,42524.25845280794,52.37779017857143,0.0,361011200.0
2024-01-01 19:00:00+00:00,43529.83984375,43544.48046875,43120.02734375,43150.078125,624076800,0.009449241331676449,0.0037769746875709245,2.501801604011679,42670.311213308625,42631.74582597656,88.08311074513632,135.22210753707623,48.743980598797734,177.22572544642858,42617.75976941483,93.16824776785714,0.0,985088000.0
2024-01-01 20:00:00+00:00,43677.93359375,43826.2265625,43532.08203125,43532.08203125,926722048,0.0033963461402505457,0.003792687226609316,0.8954986101732673,42709.82581646319,42642.155654511625,87.83285901263665,190.15966493264568,77.02711746556733,183.70089285714286,42766.03508130846,90.65234375,0.0,1911810048.0
2024-01-01 21:00:00+00:00,43598.37109375,43770.40625,43494.4765625,43696.92578125,300529664,-0.0018232330602190162,0.003940313311099877,-0.4627127124848073,42744.67072929797,42651.670235996586,83.30724083946565,224.68798294988665,106.5592905624312,195.93387276785714,42956.869547922935,80.85016741071429,0.0,1611280384.0
2024-01-01 22:00:00+00:00,43534.27734375,43631.3046875,43419.23828125,43631.3046875,0,-0.0014711767106709616,0.004019882456678932,-0.36597505686432175,42775.6356945706,42660.45239627274,79.3424963973518,244.06664540841302,134.06076153162758,205.02762276785714,43113.35381054681,70.56166294642857,0.0,1611280384.0
2024-01-01 23:00:00+00:00,44150.7109375,44175.4375,43538.81640625,43538.81640625,950880256,0.014060416983637636,0.005530951325689469,2.5421335599775707,42829.56021390116,42675.28083946904,84.29924212360599,305.6421617031665,168.37704156593537,240.84095982142858,43241.67090589838,108.52092633928571,0.0,2562160640.0
2024-01-02 00:00:00+00:00,45069.9609375,45069.9609375,44176.94921875,44187.140625,2670448640,0.02060694029988461,0.007347660722951045,2.804557950738944,42917.419065807,42699.10850213601,88.66750941085562,423.7324703477425,219.4481273222968,298.50390625,43428.42422471871,169.50027901785714,0.0,5232609280.0
2024-01-02 01:00:00+00:00,44883.6640625,45381.2578125,44754.21875,45121.18359375,2205095936,-0.004142070791566343,0.007963897295285556,-0.5201060031271817,42994.52671273614,42720.84537338342,83.84088613796432,496.5632181992114,274.8711454976798,332.353515625,43756.73156727497,156.88253348214286,0.0,3027513344.0
2024-01-02 02:00:00+00:00,45398.49609375,45398.49609375,44882.65625,44882.65625,1181814784,0.011405079607037781,0.007902255216559408,1.4432689522780917,43088.800021795505,42747.488664133336,86.58772811044011,589.0347272059298,337.7038618393298,359.92103794642856,44081.63681631997,195.31333705357142,0.0,4209328128.0
2024-01-02 03:00:00+00:00,45421.73046875,45474.234375,45224.28125,45412.6640625,1125044224,0.000511656409288863,0.008007963697884557,0.06389344764687506,43180.287490303526,42774.09803532355,86.39389340824471,656.6247231262241,401.4880340967087,370.87332589285717,44345.008671805976,191.51088169642858,0.0,5334372352.0
2024-01-02 04:00:00+00:00,45216.74609375,45460.75,45215.11328125,45426.203125,678227968,-0.0045231281956618795,0.008636263861531256,-0.5237366838465152,43260.14861200731,42798.40299112879,84.40535973485206,685.7449153928246,458.33941035593193,377.970703125,44570.85381244478,185.31222098214286,72.32236323949778,4656144384.0
2024-01-02 05:00:00+00:00,45206.21875,45355.33984375,45177.64453125,45221.3359375,560410624,-0.00023284668481630077,0.008593144150034631,-0.02709679725497941,43336.46508800702,42822.3613568887,83.47749661653933,699.905335867872,506.65259545832,374.6068638392857,44751.52992495582,173.23577008928572,77.94439688323337,4095733760.0
2024-01-02 06:00:00+00:00,45270.16796875,45325.8046875,45170.265625,45207.3515625,402032640,0.001413611478493795,0.008625761500793415,0.16388251383530233,43412.29657352635,42846.71764158384,84.98668424181889,708.1249153897152,546.9470594445991,373.7260044642857,44896.07081496466,181.59123883928572,83.35777973371559,4497766400.0
2024-01-02 07:00:00+00:00,45499.88671875,45556.8828125,45225.96484375,45232.63671875,1324216320,0.005061564438390332,0.008418806243677468,0.6012211579511729,43494.1628537312,42873.117333893955,85.53731077397278,724.8200997399981,582.5216675036789,388.9076450892857,45011.70352697173,191.47154017857142,85.85467474919416,5821982720.0
2024-01-02 08:00:00+00:00,45802.05078125,45868.81640625,45384.94921875,45502.23046875,1672241152,0.006619030744869116,0.00819155718138156,0.8080308295855384,43584.668262653504,42902.26095028556,85.5411294856834,753.7445699604141,616.766247995026,396.83816964285717,45120.73938407739,191.54268973214286,86.63814790524664,7494223872.0
2024-01-02 09:00:00+00:00,45712.078125,45899.70703125,45672.62109375,45806.7421875,787615744,-0.0019663124440870306,0.007797209001485434,-0.25218157467786634,43668.096100392584,42930.21933013347,81.59812759545564,760.6392043073502,645.5408392574909,382.74051339285717,45270.35478851191,155.87416294642858,86.82102587421005,6706608128.0
2024-01-02 10:00:00+00:00,45564.421875,45731.4765625,45504.69921875,45719.36328125,643573760,-0.0032353646075458115,0.005184004098927028,-0.6241053336002298,43742.461817043855,42956.43030072915,77.31922139192315,745.5938841597017,665.5514482379331,377.76841517857144,45396.22523705953,134.74916294642858,85.90963996798651,6063034368.0
2024-01-02 11:00:00+00:00,45443.24609375,45699.41796875,45270.51953125,45605.95703125,929728512,-0.002662981165523832,0.005037121087643285,-0.5286712626497052,43809.159239659784,42981.17473648061,76.3984313690419,715.6429996803781,675.5697585264221,388.6947544642857,45899.70703125,131.77678571428572,84.54849739367933,5133305856.0
2024-01-02 12:00:00+00:00,45334.21875,45596.05859375,45323.76171875,45461.49609375,789995520,-0.0024020806565057135,0.0036392716131089116,-0.6600443472955551,43868.96549496725,43004.588109749464,75.42848502440839,675.3243932543628,675.5206854720102,392.99693080357144,45887.12328125,128.56724330357142,84.1733020842333,4343310336.0
2024-01-02 13:00:00+00:00,45699.88671875,45731.03515625,45329.5390625,45336.375,1019375616,0.008033690967907431,0.00447152097815749,1.796634972115852,43940.76632727246,43031.40700138131,73.55475176546751,665.2098313877723,673.4585146551626,375.87806919642856,45874.79120625,110.65541294642857,83.02220788453364,5362685952.0
2024-01-02 14:00:00+00:00,45256.07421875,45809.12109375,45121.49609375,45712.80859375,1562730496,-0.009758921079692834,0.0053580686158974525,-1.8213505237200585,43992.347028899036,43053.54299359393,53.30806948160965,614.3007321317418,661.6269581504785,359.3334263392857,45862.70577275001,13.293805803571429,78.95047270281997,3799955456.0
2024-01-02 15:00:00+00:00,45201.42578125,45337.12890625,44890.9375,45324.234375,1849528320,-0.0012082678417707894,0.00537339378649641,-0.224861212444028,44039.76188193241,43074.91496163031,55.92535884888649,563.0546880464681,641.9125041296764,346.41573660714283,45833.05738559001,22.697265625,72.63441773379586,1950427136.0
2024-01-02 16:00:00+00:00,45377.76171875,45388.29296875,44945.74609375,45221.66015625,1070211072,0.0038935248842719827,0.005502111491164853,0.7076419462826413,44092.23246376839,43097.8288597111,49.55750146721443,530.5547603380983,619.6409553713609,341.18052455357144,45776.53019245461,-1.4810267857142858,66.33062351640113,3020638208.0
2024-01-02 17:00:00+00:00,45027.734375,45391.9375,45006.6015625,45391.9375,723333120,-0.007743535689990281,0.005739575010944465,-1.349147920399085,44128.918813228454,43117.03189966423,42.62087835712247,471.12323673082574,589.9374116432539,350.85072544642856,45723.39463090733,-28.142578125,60.15043470501176,2297305088.0
2024-01-02 18:00:00+00:00,45155.07421875,45274.1015625,44984.78125,45004.8515625,0,0.0028240399775903645,0.005284049958771275,0.5344461160709866,44169.16020168028,43137.31092771484,48.8103526745213,429.3493156085242,557.819792436308,353.97098214285717,45673.44720305289,-4.405133928571429,53.84211853604819,2297305088.0
2024-01-02 19:00:00+00:00,45065.26171875,45236.2890625,44858.6015625,45158.1328125,219197440,-0.001990959770526332,0.005284337481182945,-0.3767662034485803,44204.3014376438,43156.49451767539,47.361648302637256,384.56306042031065,523.1684460331086,368.25613839285717,45626.496620869715,-10.068359375,48.05452634506431,2078107648.0
2024-01-02 20:00:00+00:00,44849.109375,45168.24609375,44829.4921875,45056.00390625,0,-0.004807969126896215,0.005366951195661591,-0.8958473724864068,44229.588023422475,43173.33645655424,42.5437073458224,327.84870702019543,484.104498230526,381.34291294642856,45565.06501620014,-30.075613839285715,42.38254147993659,2078107648.0
2024-01-02 21:00:00+00:00,45072.69921875,45072.69921875,44703.5,44803.359375,474636288,0.004972993938629678,0.005727238846449865,0.8683056656022439,44262.65120755297,43192.23558851639,42.418717504332754,297.51444380619796,446.7864873456604,384.07728794642856,45491.50773333012,-30.513392857142858,38.14790650623371,2552743936.0
2024-01-02 22:00:00+00:00,45005.37109375,45268.91015625,44917.8828125,45122.08203125,352014336,-0.001494884100080826,0.005706519674915906,-0.26196073705867934,44291.77747759991,43210.276737822205,34.575697440148105,264.9869006179579,410.42657000011997,374.58872767857144,45396.94680533051,-56.905691964285715,34.581050580588766,2200729600.0
2024-01-02 23:00:00+00:00,44951.13671875,45054.0859375,44846.0625,45003.625,0,-0.0012057911737555541,0.004807436624257597,-0.2508179031776133,44317.63470274305,43227.59872768218,35.06088348929343,232.15617560587998,374.77249112127197,373.2271205357143,45313.73318869085,-54.352957589285715,31.46596832683926,2200729600.0
2024-01-03 00:00:00+00:00,45147.28125,45204.8515625,44892.390625,45002.2890625,0,0.004354012990200699,0.0041956975934495395,1.0377327948988333,44350.16986145901,43246.70004631221,41.96352777560371,219.43530037584424,343.7050529721864,379.34737723214283,45240.50520604795,-29.795758928571427,27.920902328283177,2200729600.0
2024-01-03 01:00:00+00:00,45313.44921875,45332.32421875,45149.62890625,45151.0390625,0,0.0036738185682459266,0.004351737019274169,0.8442188836260807,44387.945522529255,43267.26471469468,47.541994987528,220.223679963412,319.0087783704315,361.9291294642857,44703.5,-9.271205357142858,23.67966965021184,2200729600.0
2024-01-03 02:00:00+00:00,45280.04296875,45406.11328125,45252.98828125,45326.0625,0,-0.0007374978203733288,0.004162943054788472,-0.1771577969400791,44422.92973610654,43287.29235901364,48.94380516483768,215.66679867203493,298.34038243075224,353.41685267857144,44716.076484375,-3.8696986607142856,18.816185585456676,2200729600.0
2024-01-03 03:00:00+00:00,45264.6171875,45318.109375,45206.1953125,45302.50390625,0,-0.0003407331006074529,0.0032289697455280203,-0.10552378233935239,44455.93708714158,43306.967232928924,40.17195484862223,208.40830458423443,280.3539668614487,332.732421875,44743.67795625,-31.090680803571427,15.148326238734358,2200729600.0
2024-01-03 04:00:00+00:00,45193.87109375,45288.9140625,45153.63671875,45280.33984375,0,-0.001564167377064733,0.0031795702615005947,-0.4919430138104657,44484.87567563603,43325.742395723166,48.310945548041104,194.70286379369645,263.2237462478983,293.27901785714283,44770.17536925,-4.443080357142857,13.675086733064699,2200729600.0
2024-01-03 05:00:00+00:00,45194.21484375,45301.71875,45159.97265625,45196.19921875,0,7.606090923129634e-06,0.0030962420061891884,0.002456555691682223,44512.69289791501,43344.334161375176,49.7982451922026,181.7735684302388,246.93371068436642,271.53292410714283,44795.61288573,-0.5150669642857143,14.54327556157624,2200729600.0
2024-01-03 06:00:00+00:00,45361.0859375,45376.39453125,45178.71484375,45195.44140625,12666880,0.0036855110897841574,0.00268077725246993,1.3747919885505284,44545.96321319285,43364.40134322717,49.530944067085215,182.88393916052155,234.12375637959747,254.04241071428572,44820.032901550796,-1.1911272321428572,15.526535385278375,2213396480.0
2024-01-03 07:00:00+00:00,45061.01171875,45394.4921875,45000.59375,45361.14453125,0,-0.00663721210001197,0.003280896104295,-2.022987589068498,44566.16119380294,43381.283038506,50.96308857611215,157.73219576788688,218.84544425725537,254.65401785714286,44843.47611673876,2.376953125,15.316526398217421,2213396480.0
2024-01-03 08:00:00+00:00,45209.82421875,45209.82421875,45046.0703125,45049.34765625,0,0.0032970257394541883,0.0033906164193333956,0.9723971489828367,44591.402881055765,43399.47747811042,51.56508222934886,148.09997862814635,204.69635113143357,245.68498883928572,44865.98160331921,3.9107142857142856,15.177906249034988,2213396480.0
2024-01-03 09:00:00+00:00,45350.26953125,45503.2421875,45208.6953125,45208.6953125,0,0.0031017067072581714,0.003429818687025383,0.9043354737647147,44621.16235753397,43418.88834431082,57.91801777164264,150.0692353861523,193.77092798237732,239.74637276785714,44887.58687043644,20.357700892857142,16.757212401243404,2213396480.0
2024-01-03 10:00:00+00:00,45170.87890625,45394.53515625,45077.01953125,45358.6015625,0,-0.0039635126805211895,0.003502575076458279,-1.1315996356968885,44642.71986924832,43436.32108622067,59.1257259213468,135.59154640297493,182.13505166649685,238.22935267857142,44924.52618946025,22.983537946428573,17.64487617105681,2213396480.0
2024-01-03 11:00:00+00:00,43697.19921875,45189.5,43648.328125,45165.37890625,2232494080,-0.03316859827668143,0.010879058657044771,-3.048848188276197,44605.64062805231,43438.9168885344,27.174445709188873,5.144931286209612,146.7370275904394,321.94168526785717,45503.2421875,-98.25,17.880774096542098,-19097600.0
2024-01-03 12:00:00+00:00,42754.71484375,43645.5546875,40813.53515625,43645.5546875,9286793216,-0.02180453089939985,0.012214138182996747,-1.7851878350086008,44533.05530317771,43432.10890798928,21.058061897595493,-172.2994031361668,82.92974144511817,502.8443080357143,45466.14390625,-160.76116071428572,20.243283501927404,-9305890816.0
2024-01-03 13:00:00+00:00,42474.6796875,42819.4453125,42396.6328125,42819.4453125,1662619648,-0.0065713517152486255,0.012066205626562194,-0.5446079669637522,44452.33469079819,43422.58224907894,19.902277934391776,-331.69820293277735,0.004152569539058959,518.1863839285714,45280.03955625,-176.88978794642858,22.212079018198345,-10968510464.0
2024-01-03 14:00:00+00:00,42250.3046875,42539.80078125,42125.859375,42517.95703125,153669632,-0.005296561013213002,0.011958560851944048,-0.44290956736252796,44365.98057302179,43410.917795729896,15.031431001737047,-470.7021263867282,-94.1371032217144,525.4349888392857,45101.37938025,-206.92689732142858,25.94841770600662,-11122180096.0
2024-01-03 15:00:00+00:00,42995.14453125,43022.3984375,42240.49609375,42240.49609375,181723136,0.01747562612431045,0.014131300235545848,1.2366608757170334,44312.22229687388,43406.78074832214,25.44652387390593,-514.8267839915425,-178.27503937568002,568.0678013392857,44929.86561129,-165.59319196428572,30.450631828912382,-10940456960.0
2024-01-03 16:00:00+00:00,43006.78515625,43475.546875,42912.0546875,43009.13671875,1898311680,0.00027070613678991973,0.013938354868062892,0.019421670588269473,44261.02868351609,43402.80069267963,25.812104214014127,-542.6018159156447,-251.14039468367298,597.3797433035714,44765.2123930884,-162.37555803571428,34.544993854260404,-9042145280.0
2024-01-03 17:00:00+00:00,42843.98046875,43056.90625,42698.37109375,43042.05078125,320045056,-0.0037927415434288922,0.013937730607718165,-0.2721204513257432,44205.45816528997,43397.24029244152,25.02718190720674,-571.1666528542919,-315.1456463177968,614.9955357142857,44607.14530361486,-172.90262276785714,37.89902450403373,-9362190336.0
2024-01-03 18:00:00+00:00,42312.796875,43047.0390625,42297.95703125,42909.4375,523739136,-0.012475589137279183,0.013780351127829597,-0.9053172173591839,44131.23615390605,43386.449810675935,22.855805333040877,-629.4111091839513,-377.9987388910277,658.8387276785714,44455.40089772027,-205.791015625,41.67897829217423,-9885929472.0
2024-01-03 19:00:00+00:00,42600.1484375,42978.1953125,42221.5546875,42304.73828125,1066430464,0.006768170821577358,0.01411259545860311,0.4795837053099574,44071.19349836072,43378.62591641548,26.813801926035268,-644.9488223005246,-431.3887555729271,702.759765625,44309.72626806146,-185.29045758928572,45.13987123505087,-8819499008.0
2024-01-03 20:00:00+00:00,42774.89453125,42852.3203125,42581.83984375,42622.37109375,0,0.0040936163942517844,0.014483142985773264,0.2826469640100169,44020.35824474854,43372.61863895116,26.91668578465452,-635.8325407986922,-472.27751261808015,707.9598214285714,44169.878623589,-184.72795758928572,48.59652007715338,-8819499008.0
2024-01-03 21:00:00+00:00,42923.98828125,42969.5,42630.46875,42739.78515625,0,0.0034794829413790727,0.010877953499318728,0.31986558331923265,43977.363344219186,43368.15465529244,30.397455687367156,-609.5506816072375,-499.73214641591164,704.0407366071429,44035.62488489544,-152.64453125,52.86212237356069,-8819499008.0
2024-01-03 22:00:00+00:00,42747.0625,42952.34765625,42667.98828125,42927.87890625,0,-0.004130357481642243,0.00842259861452341,-0.4903899224783322,43929.11625228902,43361.97463384675,27.52542914239963,-596.1267724075879,-519.0110716142469,712.6554129464286,43906.74129574963,-175.91155133928572,57.00624368702065,-8819499008.0
2024-01-03 23:00:00+00:00,42837.3984375,42841.1484375,42618.56640625,42766.02734375,0,0.0021110367479978357,0.008113827425999327,0.26017767413112475,43886.30378896396,43356.75497020152,26.85647883320921,-571.6097115257217,-529.5307995965419,707.5150669642857,43783.01305016964,-179.49079241071428,59.64118075325437,-8819499008.0
2024-01-04 00:00:00+00:00,42894.54296875,42980.85546875,42795.79296875,42855.81640625,0,0.0013330979976782697,0.007821346844229835,0.17044353411609114,43847.4112077791,43352.155845808964,28.552005888847987,-541.3285791507442,-531.8903555073823,698.0541294642857,43664.233934412856,-162.59542410714286,62.58556753955066,-8819499008.0
2024-01-04 01:00:00+00:00,42743.26953125,42952.6484375,42675.17578125,42905.23828125,98971648,-0.003532869194645209,0.005548710407686351,-0.6367009512248651,43804.111534189724,43346.09727551485,38.028695130416374,-523.5024553053881,-530.2127754669834,607.7898995535714,43550.205983286345,-68.13783482142857,64.01948080961806,-8918470656.0
2024-01-04 02:00:00+00:00,43200.94140625,43200.94140625,42737.22265625,42737.22265625,228765696,0.010650541701338733,0.006598632653886878,1.6140528288182714,43780.457803682286,43344.652938507235,56.375718310613806,-467.0608416908726,-517.5823887117613,434.93666294642856,43440.73915020489,31.873325892857142,59.688705725973186,-8689704960.0
2024-01-04 03:00:00+00:00,43119.53125,43230.19140625,43047.96875,43169.640625,263843840,-0.001886231107918265,0.00648904670503001,-0.290679231273855,43754.53911530259,43342.41292170617,59.76811944085472,-424.01183104769734,-498.8682771789485,417.75167410714283,43335.650990446695,46.060825892857146,55.45442763731785,-8953548800.0
2024-01-04 04:00:00+00:00,43181.4453125,43208.66796875,43009.796875,43134.48828125,164605952,0.0014348406145179716,0.0045728948769769885,0.3137707410992365,43732.064848526024,43340.81125395288,64.83494188550361,-380.5129165147446,-475.19720504610774,402.38950892857144,43234.76635707883,66.51004464285714,51.581528137198866,-8788942848.0
2024-01-04 05:00:00+00:00,43209.91796875,43277.234375,43120.5859375,43184.7578125,48836608,0.0006591551793948514,0.004267777380803403,0.15444928837191746,43711.58850029951,43339.50883320459,54.433860624750004,-339.82491783206933,-448.12274760330007,357.728515625,40813.53515625,15.340959821428571,47.327668925573185,-8740106240.0
2024-01-04 06:00:00+00:00,43190.48828125,43251.2421875,43136.578125,43217.90234375,0,-0.0004497591775507072,0.0041928517448062965,-0.10726808504684808,43691.15319759169,43338.02604164286,53.780276455022204,-305.6241541310228,-419.6230289088447,325.6693638392857,40862.809140625,13.121651785714286,44.62853767814067,-8740106240.0
2024-01-04 07:00:00+00:00,42838.32421875,43278.00390625,42838.32421875,43188.078125,270303232,-0.00818716472734689,0.004967591288050542,-1.6481156062579017,43657.708923911625,43333.05388420114,49.89201991367559,-303.4386473381237,-396.38615259470055,331.4654017857143,40911.097645312504,-0.40401785714285715,42.00966761098779,-9010409472.0
2024-01-04 08:00:00+00:00,42882.60546875,42980.91796875,42774.4140625,42816.296875,100601856,0.001033149176058465,0.004778389666527863,0.21621283490033694,43627.312709983715,43328.57181041555,63.36189445027635,-294.73595800079784,-376.05611367592,292.70982142857144,41005.773895750004,40.700613839285715,37.76905665306206,-8909807616.0
2024-01-04 09:00:00+00:00,43048.97265625,43100.95703125,42881.0,42881.0,0,0.003872089841547783,0.004883174236800113,0.7929452552332268,43604.63270787652,43325.78972927958,61.15795095897062,-271.28734076500405,-355.1023590937368,254.37527901785714,41096.66309617001,32.058872767857146,34.35126851148542,-8909807616.0
2024-01-04 10:00:00+00:00,43114.9765625,43121.2421875,42761.1015625,43051.11328125,182296576,0.0015320541771533416,0.004887382298146141,0.31347131934706096,43585.43050609705,43323.69208582904,58.93782197245795,-244.55905450315913,-332.9936981756213,260.77957589285717,41183.916728573204,24.291573660714285,30.226092673404164,-8727511040.0
2024-01-04 11:00:00+00:00,43212.22265625,43265.33203125,43021.18359375,43118.5078125,0,0.0022529662902076126,0.004693899587994867,0.4799775214556798,43570.79490414226,43322.58293727602,57.78742158543072,-213.07356856293336,-309.00967225308375,254.00223214285714,41267.68021568027,20.588169642857142,26.46525076353743,-8727511040.0
2024-01-04 12:00:00+00:00,43410.6171875,43430.9296875,43159.66015625,43215.875,0,0.004580659754584799,0.003580887139734546,1.2791969073128528,43564.513425058256,43323.45889996482,67.72211325793933,-170.1509196090483,-281.2379217242767,253.06724330357142,41348.09316330306,47.396763392857146,23.36868986055865,-8727511040.0
2024-01-04 13:00:00+00:00,43442.390625,43516.59765625,43248.703125,43408.6640625,0,0.0007316600706798826,0.0034826850663517844,0.2100850512579704,43559.724295644206,43324.64230021393,66.67980562950709,-132.0483885812573,-251.4000150956728,256.30385044642856,41473.06335475488,43.21372767857143,20.277551449390142,-8727511040.0
2024-01-04 14:00:00+00:00,43646.31640625,43710.328125,43312.5625,43408.40625,0,0.004683182490892001,0.0036988559211242385,1.266116494061381,43563.12006468757,43327.843037587416,69.17468376627,-84.42356960129109,-218.00472599679648,271.49693080357144,41636.54609887449,53.69810267857143,17.6601233047345,-8727511040.0
2024-01-04 15:00:00+00:00,44122.6484375,44292.71875,43668.16796875,43679.79296875,244856832,0.010854331226004406,0.004810725292694219,2.2562774978002333,43585.06235381747,43335.75154902933,80.17823843407245,-8.150588481934392,-176.0338984938241,297.8490513392857,41843.92430148704,98.52706473214286,17.59216517755349,-8482654208.0
2024-01-04 16:00:00+00:00,43954.2890625,44160.7265625,43854.80859375,44083.94140625,0,-0.0038230116721191506,0.005117131203030529,-0.7471005765603667,43599.54183258933,43341.906151153424,68.87073259033846,38.269951864938776,-133.17312842207153,286.5775669642857,42137.779635308594,53.810546875,20.076897169378352,-8482654208.0
2024-01-04 17:00:00+00:00,44043.53515625,44245.5703125,43898.62109375,43962.7421875,0,0.0020283711589693773,0.0037490545949585585,0.5410353750774863,43616.95333547799,43348.88753428871,73.055023284555,81.32254278496839,-90.27399418066355,298.34375,42396.372329071564,66.00027901785714,22.59592682050755,-8482654208.0
2024-01-04 18:00:00+00:00,44110.515625,44160.4140625,43937.71875,44055.046875,0,0.0015196234556661046,0.0037270392762969694,0.4077293913510724,43636.30871938082,43356.46592325102,73.12297539558777,119.46962385866209,-48.32527057279843,300.0454799107143,42623.933899582975,66.36216517857143,24.52706338330045,-8482654208.0
